SEQPLT18	YEAR	PSTATABB	PNAME	ORISPL	UTLSRVNM	LAT	LON	PLPRMFL	PLFUELCT	PLNGENAN	PLCO2AN	PLCO2EQA	PLC2ERTA	PLCO2CRT	UNCO2	BIOCO2	CHPCO2	PLGENACL	PLGENAOL	PLGENAGS	PLGENANC	PLGENAHY	PLGENABM	PLGENAWI	PLGENASO	PLGENAGT	PLGENAOF	PLGENAOP	PLGENATN	PLGENATR	PLGENATH
4084	2018	KY	Robert Reid	1383	Big Rivers Electric Corp	37.6461	-87.5019	OG	OFSL	-14868	3309	3316	0	0	3309			0	-17467	2599	0	0	0	0	0	0	0	0	-14868	0	0
4085	2018	KY	Shawnee	1379	Tennessee Valley Authority	37.1517	-88.775	SUB	COAL	6285380	7993891	8052284	2562	2544	7993891			6276370	9010	0	0	0	0	0	0	0	0	0	6285380	0	0
4086	2018	KY	Smith Generating Facility	54	East Kentucky Power Coop, Inc	37.8833	-84.1017	NG	GAS	394471	289545	289866	1470	1468	289545			0	3477	390994	0	0	0	0	0	0	0	0	394471	0	0
4087	2018	KY	Smithland Hydroelectric Plant	57400	American Mun Power-Ohio, Inc	37.169636	-88.419518	WAT	HYDRO	219067								0	0	0	0	219067	0	0	0	0	0	0	0	219067	0
4088	2018	KY	SunCoke Energy South Shore Facility	60373	SunCoke Energy, Inc.	38.738	-82.925	BIT	COAL																						
4089	2018	KY	Trimble County	6071	Louisville Gas & Electric Co	38.5847	-85.4117	BIT	COAL	9025848	8415639	8481597	1879	1865	8415639			7999440	0	1026408	0	0	0	0	0	0	0	0	9025848	0	0
4090	2018	KY	Tyrone	1361	Kentucky Utilities Co	38.0478	-84.8483																								
4091	2018	KY	Unknown	7894	Louisville Gas & Electric Co			NG	GAS																						
4092	2018	KY	Walton 1 Solar Facility	61311	Duke Energy Kentucky Inc	38.85018	-84.592263	SUN	SOLAR	2046								0	0	0	0	0	0	0	2046	0	0	0	0	2046	2046
4093	2018	KY	Walton 2 Solar Facility	61312	Duke Energy Kentucky Inc	38.85018	-84.592263	SUN	SOLAR	2227								0	0	0	0	0	0	0	2227	0	0	0	0	2227	2227
4094	2018	KY	Waterside GT	1367	Louisville Gas & Electric Co	38.258333	-85.754166	NG	GAS																						
4095	2018	KY	Wolf Creek	1380	USCE-Nashville District	36.8691	-85.147	WAT	HYDRO	1226221								0	0	0	0	1226221	0	0	0	0	0	0	0	1226221	0
4096	2018	KY	Zorn	1368	Louisville Gas & Electric Co	38.280278	-85.702331	NG	GAS	-73	0	0	0	0	0			0	0	-73	0	0	0	0	0	0	0	0	-73	0	0
4097	2018	LA	A B Paterson	1407	Entergy New Orleans, LLC	30.015833	-90.025556																								
4098	2018	LA	Acadia Power Station	55173	Cleco Power LLC	30.428611	-92.413056	NG	GAS	4556482	1953255	1955268	858	857	1953255			0	0	4556482	0	0	0	0	0	0	0	0	4556482	0	0
4099	2018	LA	ADA Carbon Solutions Red River	57938	ADA Carbon Solutions (Red River), LLC	32.003889	-93.391111	WH	OTHF	77532								0	0	0	0	0	0	0	0	0	0	77532	77532	0	0
4100	2018	LA	Agrilectric Power Partners Ltd	10593	Agrilectric Power Partners Ltd	30.2012	-93.1269	AB	BIOMASS	79653	893	3870	97	22	172331	171438	0	0	0	866	0	0	78787	0	0	0	0	0	866	78787	78787
4101	2018	LA	Alliance Refinery	52031	Phillips 66	29.6833	-89.975	OG	OFSL	31334	23753	23778	1518	1516	23753		0	0	0	8945	0	0	0	0	0	0	22389	0	31334	0	0
4102	2018	LA	Arsenal Hill Power Plant	1416	Southwestern Electric Power Co	32.51947	-93.760125	NG	GAS	2702657	1139309	1140482	844	843	1139309			0	0	2702657	0	0	0	0	0	0	0	0	2702657	0	0
4103	2018	LA	Axiall Plaquemine	55051	Axiall Corp	30.2586	-91.185	NG	GAS	1606430	491228	491736	612	612	1184478		693250	0	0	1523940	0	0	0	0	0	0	82490	0	1606430	0	0
4104	2018	LA	Bayou Cove Peaking Power Plant	55433	NRG South CentralOperationsInc	30.2825	-92.5997	NG	GAS	105134	79396	79477	1512	1510	79396			0	0	105134	0	0	0	0	0	0	0	0	105134	0	0
4105	2018	LA	Big Cajun 1	1464	Louisiana Generating LLC	30.6739	-91.3556	NG	GAS	146060	109647	109759	1503	1501	109647			0	0	146060	0	0	0	0	0	0	0	0	146060	0	0
4106	2018	LA	Big Cajun 2	6055	Louisiana Generating LLC	30.7261	-91.3692	SUB	COAL	4590185	5222001	5260022	2292	2275	5222001			4006697	0	583488	0	0	0	0	0	0	0	0	4590185	0	0
4107	2018	LA	Brame Energy Center	6190	Cleco Power LLC	31.395	-92.716667	SUB	COAL	6617254	7706781	7746782	2341	2329	7706781			3630836	2686662	299756	0	0	0	0	0	0	0	0	6617254	0	0
4108	2018	LA	Buras	1401	Entergy Louisiana LLC	29.359145	-89.537264	NG	GAS	3199	3645	3649	2281	2279	3645			0	0	3199	0	0	0	0	0	0	0	0	3199	0	0
4109	2018	LA	Burnside Alumina Plant	58200	Almatis Burnside Inc.	30.134167	-90.9175	NG	GAS	52064	17698	17716	681	680	167258		149560	0	0	52064	0	0	0	0	0	0	0	0	52064	0	0
4110	2018	LA	Calcasieu Plant	55165	Entergy Louisiana LLC	30.1608	-93.345	NG	GAS	259377	167094	167269	1290	1288	167094			0	0	259377	0	0	0	0	0	0	0	0	259377	0	0
4111	2018	LA	Carville Energy Center	55404	Carville Energy LLC	30.2294	-91.065	NG	GAS	3064512	1107316	1108491	723	723	1486402		379086	0	0	3064512	0	0	0	0	0	0	0	0	3064512	0	0
4112	2018	LA	Chalmette Refining LLC	50626	Chalmette Refining LLC	29.9383	-89.97	OTH	OTHF	13030								0	0	0	0	0	0	0	0	0	0	13030	13030	0	0
4113	2018	LA	CII Carbon LLC	54677	CII Carbon LLC	29.9327	-89.9782	WH	OTHF	32019								0	0	0	0	0	0	0	0	0	0	32019	32019	0	0
4114	2018	LA	CITGO Refinery Powerhouse	52175	CITGO Petroleum Corp	30.1826	-93.3234	OG	OFSL	247968	80242	80325	648	647	919370		839128	0	0	0	0	0	0	0	0	0	247968	0	247968	0	0
4115	2018	LA	Coughlin Power Station	1396	Cleco Power LLC	30.8439	-92.261111	NG	GAS	3008114	1505790	1507168	1002	1001	1505790			0	0	3008114	0	0	0	0	0	0	0	0	3008114	0	0
4116	2018	LA	D G Hunter	6558	City of Alexandria - (LA)	31.3207	-92.4613	NG	GAS	187275	96756	96856	1034	1033	96756			0	0	187275	0	0	0	0	0	0	0	0	187275	0	0
4117	2018	LA	DeRidder Mill	10488	Boise Packaging & Newsprint LLC	30.8606	-93.3756	BLQ	BIOMASS	387580	20622	22943	118	106	1670606	1510772	139212	0	0	63447	0	0	324133	0	0	0	0	0	63447	324133	324133
4118	2018	LA	Dolet Hills Power Station	51	Cleco Power LLC	32.030556	-93.569167	LIG	COAL	1483069	1674703	1689302	2278	2258	1674703			1420845	0	62224	0	0	0	0	0	0	0	0	1483069	0	0
4119	2018	LA	Domino Sugar Arabi Plant	54512	American Sugar Refining Inc.	29.9468	-90.0018	NG	GAS	41513	13508	13522	651	651	111631		98123	0	0	41513	0	0	0	0	0	0	0	0	41513	0	0
4120	2018	LA	Dow St Charles Operations	50152	Dow Chemical Co - St Charles	29.9861	-90.4414	NG	GAS	1980789	616136	616772	623	622	1597900		981764	0	0	1970133	0	0	0	0	0	0	10656	0	1980789	0	0
4121	2018	LA	Enterprise Sugar Factory	51008	M.A. Patout & Son Limited, LLC	29.903611	-91.725556	AB	BIOMASS	0						626961		0	0	0	0	0	0	0	0	0	0	0	0	0	0
4122	2018	LA	ExxonMobil Baton Rouge Turbine Generator	10690	Exxon Mobil Corp	30.489722	-91.187222	NG	GAS	648650	187895	188089	580	579	417485		229590	0	0	648650	0	0	0	0	0	0	0	0	648650	0	0
4123	2018	LA	ExxonMobil Garden City Gas Plant	50728	Exxon Mobil Production Co	29.7	-91.55	NG	GAS																						
4124	2018	LA	Formosa Plastics	54518	Formosa Plastics Corp	30.4992	-91.1872	NG	GAS	357362	131544	131680	737	736	223115		91571	0	0	357362	0	0	0	0	0	0	0	0	357362	0	0
4125	2018	LA	Franklin (LA)	1435	Cleco Power LLC	29.822222	-91.5425	NG	GAS																						
4126	2018	LA	Gaylord Container Bogalusa	54427	Temple-Inland Corp	30.7811	-89.8575	BLQ	BIOMASS	511109	11613	15433	60	45	1950403	1874192	64598	0	0	35595	0	0	475514	0	0	0	0	0	35595	475514	475514
4127	2018	LA	Geismar	10319	BASF Corporation	30.2	-91	NG	GAS	609646	196052	196254	644	643	515574		319522	0	0	436315	0	0	0	0	0	0	173332	0	609647	0	0
4128	2018	LA	Geismar Cogen	56787	Air Liquide Large Industries U.S. LP	30.209	-90.9921	NG	GAS	609515	182554	182743	600	599	396620		214066	0	0	609515	0	0	0	0	0	0	0	0	609515	0	0
4129	2018	LA	Georgia-Pacific Port Hudson	10612	Georgia-Pacific Cons Op LLC Port Hudson	30.6547	-91.28	PC	OIL	664962	146763	149006	448	441	1975427	1159662	669002	0	129796	199415	0	0	335751	0	0	0	0	0	329211	335751	335751
4130	2018	LA	Gramercy Holdings LLC	50846	Gramercy Holdings LLC	30.054	-90.6693	NG	GAS	254603	90690	90784	713	712	683011		592321	0	0	254603	0	0	0	0	0	0	0	0	254603	0	0
4131	2018	LA	Grand Isle Gas Plant / Treating Station	54927	Cox Operating LLC	29.252062	-89.9721	NG	GAS	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0
4132	2018	LA	Hargis-Hebert Electric Generating Statio	56283	Lafayette Utilities System	30.1694	-91.9923	NG	GAS	29451	21144	21165	1437	1436	21144			0	0	29451	0	0	0	0	0	0	0	0	29451	0	0
4133	2018	LA	Houma	1439	Terrebonne Parish Consol Gov't	29.5806	-90.7225	NG	GAS	33498	21592	21619	1291	1289	21592			0	0	33498	0	0	0	0	0	0	0	0	33498	0	0
4134	2018	LA	International Paper Red River Mill	58108	Red River Mill Intl Paper Company	31.903333	-93.173889	BLQ	BIOMASS	359733	30909	32507	181	172	870198	728216	111073	0	0	97226	0	0	262507	0	0	0	0	0	97226	262507	262507
4135	2018	LA	LA3 West Baton Rouge Solar Facility	61646	LA3 West Baton Rouge, L.L.C.	30.465105	-91.331855	SUN	SOLAR																						
4136	2018	LA	Lake Charles Plant	58310	Rain CII Carbon LLC	30.148889	-93.335556	WH	OTHF	204087								0	0	0	0	0	0	0	0	0	0	204087	204087	0	0
4137	2018	LA	Lake Charles Polymers	57884	Equistar Chemicals LP	30.196571	-93.32197	NG	GAS	141588	89186	89279	1261	1260	89186			0	0	141588	0	0	0	0	0	0	0	0	141588	0	0
4138	2018	LA	Lake Charles Power	60927	Entergy Louisiana LLC	30.272631	-93.299056	NG	GAS																						
4139	2018	LA	LaO Energy Systems	52006	Dow Chemical Co	30.3186	-91.2325	OG	OFSL	1717938	628356	629005	732	732	3349352		2720996	0	0	740326	0	0	0	0	0	0	977612	0	1717938	0	0
4140	2018	LA	LEPA Unit No. 1	58478	Louisiana Energy & Power Authority	29.691111	-91.192778	NG	GAS	301553	148266	148418	984	983	148266			0	0	301553	0	0	0	0	0	0	0	0	301553	0	0
4141	2018	LA	Lieberman Power Plant	1417	Southwestern Electric Power Co	32.7047	-93.9597	NG	GAS	66709	42343	42390	1271	1269	42343			0	0	66709	0	0	0	0	0	0	0	0	66709	0	0
4142	2018	LA	Little Gypsy	1402	Entergy Louisiana LLC	30.005067	-90.461694	NG	GAS	1618180	1018212	1019348	1260	1258	1018212			0	0	1618180	0	0	0	0	0	0	0	0	1618180	0	0
4143	2018	LA	Louis Doc Bonin	1443	Lafayette Utilities System	30.238038	-92.046264	NG	GAS																						
4144	2018	LA	Louisiana 1	1391	Entergy Louisiana LLC	30.4922	-91.1864	PRG	OTHF	2818921	841934	842829	598	597	2217506		1375571	0	2	1864490	0	0	0	0	0	0	954429	0	2818921	0	0
4145	2018	LA	Louisiana 2	1392	Entergy Louisiana LLC	30.4922	-91.1864	NG	GAS																						
4146	2018	LA	Louisiana Sugar Refining	10301	Louisiana Sugar Refining LLC	30.0497	-90.6839	NG	GAS	16094	5281	5286	657	656	118682		113401	0	0	16094	0	0	0	0	0	0	0	0	16094	0	0
4147	2018	LA	Louisiana Tech University Power Plant	54240	Louisiana Tech University	32.5256	-92.6497	NG	GAS	48807	15049	15064	617	617	39294		24245	0	0	48807	0	0	0	0	0	0	0	0	48807	0	0
4148	2018	LA	LSU Cogen	58428	LSU and A&M College	30.410556	-91.181389	NG	GAS	121654	36663	36701	603	603	86663		50001	0	0	121654	0	0	0	0	0	0	0	0	121654	0	0
4149	2018	LA	Mansfield Mill	54091	IPC-Mansfield Mill	32.1575	-93.5562	NG	GAS	825135	139721	142435	345	339	685660	416004	129935	0	0	374689	0	0	433456	0	0	0	16990	0	391679	433456	433456
4150	2018	LA	Michoud	1409	Entergy New Orleans, LLC	30.0081	-89.9372	NG	GAS																						
4151	2018	LA	Monroe (LA)	1448	Entergy Louisiana LLC	32.5233	-92.1794	NG	GAS																						
4152	2018	LA	Morgan City	1449	Louisiana Energy & Power Authority	29.691436	-91.188492	NG	GAS																						
4153	2018	LA	Mosaic Phosphates Uncle Sam	10198	Mosaic Phosphates Co.	30.038649	-90.828312	WH	OTHF	-3888			0	0				0	0	16636	0	0	0	0	0	0	0	-20524	-3889	0	0
4154	2018	LA	Nelson Industrial Steam Company	50030	Entergy Louisiana LLC	30.2844	-93.2911	PC	OIL	4283308	2147748	2179755	1018	1003	2153203		5454	2728345	1547371	7592	0	0	0	0	0	0	0	0	4283308	0	0
4155	2018	LA	Neptune Gas Processing Plant	56139	Enterprise Products Optg LP	29.7336	-91.4431	OTH	OTHF	16106								0	0	0	0	0	0	0	0	0	0	16106	16106	0	0
4156	2018	LA	New Orleans	10639	Air Products & Chemicals Inc	30	-90	NG	GAS																						
4157	2018	LA	New Orleans Power	60928	Entergy New Orleans, LLC	30.0081	-89.9372	NG	GAS																						
4158	2018	LA	New Orleans Solar Power Plant	61647	Entergy New Orleans, LLC	30.05	-90.03	SUN	SOLAR	1518								0	0	0	0	0	0	0	1518	0	0	0	0	1518	1518
4159	2018	LA	New Roads	1453	City of New Roads - (LA)	30.726111	-91.368333	NG	GAS	5	4	4	1409	1402	4			0	5	0	0	0	0	0	0	0	0	0	5	0	0
4160	2018	LA	Ninemile Point	1403	Entergy Louisiana LLC	29.9472	-90.1458	NG	GAS	9256076	4540252	4545021	982	981	4540252			0	5454	9250622	0	0	0	0	0	0	0	0	9256076	0	0
4161	2018	LA	NRG Sterlington Power	55099	NRG Sterlington Power LLC	32.6889	-92.0811	NG	GAS	1542	1640	1642	2129	2127	1640			0	0	1542	0	0	0	0	0	0	0	0	1542	0	0
4162	2018	LA	Oak Point Cogen	55857	Chevron Oronite Co LLC	29.811956	-90.00843	NG	GAS	96861	29263	29293	605	604	94309		65046	0	0	96861	0	0	0	0	0	0	0	0	96861	0	0
4163	2018	LA	Ouachita Plant	55467	Entergy Louisiana LLC	32.7061	-92.0683	NG	GAS	4009907	1627090	1628853	812	812	1627090			0	0	4009907	0	0	0	0	0	0	0	0	4009907	0	0
4164	2018	LA	Overton Hydroelectric Project	62391	Rye Development	31.185978	-92.293089	WAT	HYDRO																						
4165	2018	LA	PCS Nitrogen Fertilizer LP	50341	PCS Nitrogen LP	30.226977	-91.055114	DFO	OIL	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0
4166	2018	LA	Perryville Power Station	55620	Entergy Louisiana LLC	32.6908	-92.0183	NG	GAS	3827526	1637373	1639044	856	856	1637373			0	0	3827526	0	0	0	0	0	0	0	0	3827526	0	0
4167	2018	LA	Plant 31 Paper Mill	50028	Graphic Packaging International	32.486787	-92.149597	BLQ	BIOMASS	600966	11335	14247	47	38	13139831	12744858	383638	0	0	257560	0	0	343406	0	0	0	0	0	257560	343406	343406
4168	2018	LA	Plaquemine	1455	Louisiana Energy & Power Authority	30.273333	-91.2567	NG	GAS																						
4169	2018	LA	Plaquemine Cogen Facility	55419	Dow Chemical Co	30.3217	-91.2347	NG	GAS	4441565	1565446	1567263	706	705	3100530		1535085	0	0	4381866	0	0	0	0	0	0	59699	0	4441565	0	0
4170	2018	LA	Plaquemine Operations	52005	Dow Chemical Co	30.318611	-91.2325	NG	GAS																						
4171	2018	LA	Port Allen (LA)	50389	Placid Refining Co LLC	30.477	-91.211	NG	GAS	51272	15047	15063	588	587	39862		24815	0	0	51272	0	0	0	0	0	0	0	0	51272	0	0
4172	2018	LA	PPG Plant C Caustic	50490	Eagle 2 US LLC	30.226444	-93.293765	NG	GAS	14046	3009	3012	429	428	3009		0	0	0	14046	0	0	0	0	0	0	0	0	14046	0	0
4173	2018	LA	PPG Powerhouse A	50487	Eagle 2 US LLC	30.225054	-93.28128	PUR	OTHF	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0
4174	2018	LA	PPG Powerhouse C	50489	Eagle 2 US LLC	30.22612	-93.295173	NG	GAS	1899836	98173	98765	104	103	261742		163569	0	0	1861057	0	0	0	0	0	0	38779	0	1899836	0	0
4175	2018	LA	PPG Riverside	50488	Eagle 2 US LLC	30.221746	-93.280693	PUR	OTHF	303886								0	0	0	0	0	0	0	0	0	0	303886	303886	0	0
4176	2018	LA	R S Cogen LLC	55117	Eagle 2 US LLC	30.221	-93.2992	NG	GAS	2523096	957128	958092	759	759	1603379		646251	0	0	2523096	0	0	0	0	0	0	0	0	2523096	0	0
4177	2018	LA	Rayne	1456	Louisiana Energy & Power Authority	30.234627	-92.272174	DFO	OIL	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0
4178	2018	LA	River Bend	6462	Entergy Louisiana LLC	30.757	-91.3327	NUC	NUCLEAR	6999996								0	0	0	6999996	0	0	0	0	0	0	0	6999996	0	0
4179	2018	LA	Rodemacher	1445	Lafayette Utilities System	30.236111	-92.008333	NG	GAS																						
4180	2018	LA	Shell Chemical	56248	Air Liquide America Corp	30.187508	-90.983963	NG	GAS	559232	173215	173394	620	619	475415		302200	0	0	559232	0	0	0	0	0	0	0	0	559232	0	0
4181	2018	LA	Sidney A Murray Jr Hydroelectric	54678	First National Bank-Commerce	31.088011	-91.618853	WAT	HYDRO	1179855								0	0	0	0	1179855	0	0	0	0	0	0	0	1179855	0
4182	2018	LA	St Francisville Mill	10697	Hood Container of Louisiana, LLC	30.7108	-91.3236	BLQ	BIOMASS	109645	9251	9627	176	169	487977	414388	64337	0	0	33066	0	0	76580	0	0	0	0	0	33066	76580	76580
4183	2018	LA	St. Charles Power Station (LA)	60926	Entergy Louisiana LLC	30.01	-90.460833	NG	GAS																						
4184	2018	LA	St. James Solar (LA)	62854	St. James Solar, LLC	29.9734	-90.7335	SUN	SOLAR																						
4185	2018	LA	St. Mary Clean Energy Center	60610	Cleco Power LLC	29.68455	-91.470619	WH	OTHF																						
4186	2018	LA	Sterlington	1404	Entergy Louisiana LLC	32.7047	-92.0792	NG	GAS	3131	4861	4866	3108	3105	4861			0	0	3131	0	0	0	0	0	0	0	0	3131	0	0
4187	2018	LA	Stingray Facility	54531	Targa Midstream Services LP	29.7614	-93.6086	NG	GAS	10	14	14	2770	2767	14			0	0	10	0	0	0	0	0	0	0	0	10	0	0
4188	2018	LA	T J Labbe Electric Generating Station	56108	Lafayette Utilities System	30.2554	-92.0433	NG	GAS	17832	13287	13300	1492	1490	13287			0	0	17832	0	0	0	0	0	0	0	0	17832	0	0
4189	2018	LA	Taft Cogeneration Facility	55089	Occidental Chemical Corporation	29.9888	-90.4599	NG	GAS	5289832	2117677	2119781	801	801	2466265		348588	0	0	5260245	0	0	0	0	0	0	29587	0	5289832	0	0
4190	2018	LA	Teche Power Station	1400	Cleco Power LLC	29.822222	-91.5425	NG	GAS	887619	552884	553486	1247	1246	552884			0	0	887619	0	0	0	0	0	0	0	0	887619	0	0
4191	2018	LA	Thibodaux	6706	Entergy Louisiana LLC	29.799167	-90.809722	NG	GAS																						
4192	2018	LA	Toca Plant	54705	Enterprise Products Optg LP	29.8667	-89.8261	NG	GAS	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0
4193	2018	LA	Washington Parish Energy Center	55486	Washington Parish Engy Ctr 1 LLC	30.791389	-89.909166	NG	GAS																						
4194	2018	LA	Waterford 1 & 2	8056	Entergy Louisiana LLC	29.998884	-90.47684	NG	GAS	1613666	1011955	1013050	1256	1254	1011955			0	8504	1605162	0	0	0	0	0	0	0	0	1613666	0	0
4195	2018	LA	Waterford 3	4270	Entergy Louisiana LLC	29.995267	-90.471581	NUC	NUCLEAR	10152586								0	0	0	10152586	0	0	0	0	0	0	0	10152586	0	0
4196	2018	LA	Westrock Hodge (LA)	50810	Westrock (LA)	32.2752	-92.7277	BLQ	BIOMASS	492967	48268	50334	204	196	1823767	1487806	287693	0	0	146798	0	0	346169	0	0	0	0	0	146798	346169	346169
4197	2018	LA	Willow Glen	1394	Entergy Louisiana LLC	30.2743	-91.1164	NG	GAS																						
4198	2018	MA	126 Grove Solar LLC	60858	126 Grove Solar LLC	42.076119	-71.422707	SUN	SOLAR	2195								0	0	0	0	0	0	0	2195	0	0	0	0	2195	2195
4199	2018	MA	201 Sturbridge B	59822	SE Solarne2 LLC	42.109143	-72.171188	SUN	SOLAR	2766								0	0	0	0	0	0	0	2766	0	0	0	0	2766	2766
4200	2018	MA	205 Sturbridge A	59821	SH Solarne2 LLC	42.109272	-72.170507	SUN	SOLAR	4921								0	0	0	0	0	0	0	4921	0	0	0	0	4921	4921
4201	2018	MA	265 Pleasant Solar NG, LLC	59485	NuGen Capital Management	42.581389	-71.762222	SUN	SOLAR	1315								0	0	0	0	0	0	0	1315	0	0	0	0	1315	1315
4202	2018	MA	301 Chestnut Solar NG	61518	301 Chestnut Solar NG, LLC	42.055179	-72.52178	SUN	SOLAR	2256								0	0	0	0	0	0	0	2256	0	0	0	0	2256	2256
4203	2018	MA	433 Purchase Solar NG, LLC	61237	433 Purchase Solar NG, LLC	41.809353	-71.192244	SUN	SOLAR	3580								0	0	0	0	0	0	0	3580	0	0	0	0	3580	3580
4204	2018	MA	651 Chase Solar NG	59046	651 Chase Solar NG LLC	42.626667	-71.742778	SUN	SOLAR	3895								0	0	0	0	0	0	0	3895	0	0	0	0	3895	3895
4205	2018	MA	Acton Solar Landfill	59543	Heliovaas LLC	42.473333	-71.430556	SUN	SOLAR	1786								0	0	0	0	0	0	0	1786	0	0	0	0	1786	1786
4206	2018	MA	Acushnet AD Makepeace	58270	Ahana Renewables, LLC	41.798889	-70.743611	SUN	SOLAR	5436								0	0	0	0	0	0	0	5436	0	0	0	0	5436	5436
4207	2018	MA	Acushnet Ball Plant 2	62835	Borrego Solar Systems Inc	41.7197	-70.97138	MWH	OTHF																						
4208	2018	MA	Acushnet Hawes Reed Road	58271	Ahana Renewables, LLC	41.662222	-71.0425	SUN	SOLAR	1677								0	0	0	0	0	0	0	1677	0	0	0	0	1677	1677
4209	2018	MA	Acushnet- High Hill	59128	Ahana Renewables, LLC	41.714444	-70.997222	SUN	SOLAR	3919								0	0	0	0	0	0	0	3919	0	0	0	0	3919	3919
4210	2018	MA	Acushnet-Braley Road 1	59121	Ahana Renewables, LLC	41.751667	-70.970556	SUN	SOLAR	2411								0	0	0	0	0	0	0	2411	0	0	0	0	2411	2411
4211	2018	MA	Adams Farm Solar	59775	Adams Farm Solar LLC	42.6	-72.2	SUN	SOLAR	3795								0	0	0	0	0	0	0	3795	0	0	0	0	3795	3795
4212	2018	MA	Agawam Solar	59028	Citizens Enterprises Corporation	42.081944	-72.614444	SUN	SOLAR	2034								0	0	0	0	0	0	0	2034	0	0	0	0	2034	2034
4213	2018	MA	AIS Solar Project	60986	WGL Energy Systems, Inc	42.501949	-71.737786	SUN	SOLAR	3553								0	0	0	0	0	0	0	3553	0	0	0	0	3553	3553
4214	2018	MA	Ajax Solar, LLC (MA)	62827	Green Street Power Partners	42.018945	-71.058569	SUN	SOLAR																						
4215	2018	MA	Ameresco Chicopee Energy	56426	AMERESCO Chicopee Energy LLC	42.162647	-72.536701	LFG	BIOMASS	48575	0	0	0	0	31630	31630		0	0	0	0	0	48575	0	0	0	0	0	0	48575	48575
4216	2018	MA	Amherst College Co Gen	58185	Amherst College	42.371667	-72.512222	NG	GAS	9134	2860	2863	627	626	14029		11169	0	21	9113	0	0	0	0	0	0	0	0	9134	0	0
4217	2018	MA	Anderson Power Products Division	10553	Anderson Power Products	42.471389	-71.743333	DFO	OIL	6	25	25	8249	8221	25		0	0	6	0	0	0	0	0	0	0	0	0	6	0	0
4218	2018	MA	ANP Bellingham Energy Company, LLC	55211	ANP Bellingham Energy Company LLC	42.110577	-71.453468	NG	GAS	2231535	997262	998322	895	894	997262			0	0	2231535	0	0	0	0	0	0	0	0	2231535	0	0
4219	2018	MA	ANP Blackstone Energy Company, LLC	55212	ANP Blackstone Energy Company LLC	42.059876	-71.515811	NG	GAS	2152772	921110	922106	857	856	921110			0	0	2152772	0	0	0	0	0	0	0	0	2152772	0	0
4220	2018	MA	Antanavica Solar	61526	Cypress Creek Renewables	42.250771	-71.948876	SUN	SOLAR	327								0	0	0	0	0	0	0	327	0	0	0	0	327	327
4221	2018	MA	Ashburnham Energy Storage Project	62219	Massachusetts Mun Wholes Electric Co	42.671444	-71.926696	MWH	OTHF																						
4222	2018	MA	Ashby Duffy CSG Solar Farm	61399	LSE Cassiopeia LLC	42.68	-71.83	SUN	SOLAR	2996								0	0	0	0	0	0	0	2996	0	0	0	0	2996	2996
4223	2018	MA	Ashby Solar, LLC	62199	Ashby Solar, LLC	42.630163	-71.798723	SUN	SOLAR	1164								0	0	0	0	0	0	0	1164	0	0	0	0	1164	1164
4224	2018	MA	Axio Green LLC	58702	Axio Green LLC	42.576111	-72.61	SUN	SOLAR	2215								0	0	0	0	0	0	0	2215	0	0	0	0	2215	2215
4225	2018	MA	Ayers Village Solar	59463	DESRI V Mass Solar Holdco, LLC	42.791944	-71.1775	SUN	SOLAR	2812								0	0	0	0	0	0	0	2812	0	0	0	0	2812	2812
4226	2018	MA	Barnstable Landfill	59081	CF CVEC Owner One LLC	41.659722	-70.395556	SUN	SOLAR	4725								0	0	0	0	0	0	0	4725	0	0	0	0	4725	4725
4227	2018	MA	Barre	55776	Zapco Energy Tactics Corp	42.387491	-72.078069	LFG	BIOMASS																						
4228	2018	MA	Barre II Solar Project	59766	Kearsarge Solar LLC	42.362	-72.109	SUN	SOLAR	2212								0	0	0	0	0	0	0	2212	0	0	0	0	2212	2212
4229	2018	MA	Barre Solar III LLC	62363	Barre Solar III LLC	42.419331	-72.113901	SUN	SOLAR	1305								0	0	0	0	0	0	0	1305	0	0	0	0	1305	1305
4230	2018	MA	Barrett PV	61342	BWC French River, LLC	42.162207	-71.864455	SUN	SOLAR	16495								0	0	0	0	0	0	0	16495	0	0	0	0	16495	16495
4231	2018	MA	Bashaw Solar CSG 1, LLC	60866	Bashaw Solar 1, LLC	42.789327	-70.880032	SUN	SOLAR	3012								0	0	0	0	0	0	0	3012	0	0	0	0	3012	3012
4232	2018	MA	Beacon Power Flywheel System 1	57711	Beacon Power LLC	42.6617	-71.405	MWH	OTHF																						
4233	2018	MA	Beacon Power Flywheel System 2	57712	Beacon Power LLC	42.6617	-71.405	MWH	OTHF																						
4234	2018	MA	Bear Swamp	8005	Bear Swamp Power Company LLC	42.6839	-72.9599	WAT	HYDRO	-171036			0					0	0	0	0	-171036	0	0	0	0	0	0	0	-171036	0
4235	2018	MA	Beebe Substation Battery Storage	62585	Massachusetts Mun Wholes Electric Co	42.48791	-71.047813	MWH	OTHF																						
4236	2018	MA	Belchertown	60653	Altus Power America Management, LLC	42.259548	-72.400429	SUN	SOLAR	1386								0	0	0	0	0	0	0	1386	0	0	0	0	1386	1386
